266;Aatrox;the Darkin Blade;Aatrox.png;Once honored defenders of Shurima against the Void, Aatrox and his brethren would eventually become an even greater threat to Runeterra, and were defeated only by cunning mortal sorcery. But after centuries of imprisonment, Aatrox was the first to find...;[Fighter];[8,4,3,4]
82;Mordekaiser;the Iron Revenant;Mordekaiser.png;Twice slain and thrice born, Mordekaiser is a brutal warlord from a foregone epoch who uses his necromantic sorcery to bind souls into an eternity of servitude. Few now remain who remember his earlier conquests, or know the true extent of his powers—but...;[Fighter,Mage];[4,6,7,4]
25;Morgana;the Fallen;Morgana.png;Conflicted between her celestial and mortal natures, Morgana bound her wings to embrace humanity, and inflicts her pain and bitterness upon the dishonest and the corrupt. She rejects laws and traditions she believes are unjust, and fights for truth from...;[Mage,Support];[1,6,8,1]
950;Naafiri;the Hound of a Hundred Bites;Naafiri.png;Across the sands of Shurima, a chorus of howls rings out. It is the call of the dune hounds, voracious predators who form packs and compete for the right to hunt in these barren lands. Among them, one pack stands above all, for they are driven not only...;[Assassin,Fighter];[9,5,0,2]
267;Nami;the Tidecaller;Nami.png;A headstrong young vastaya of the seas, Nami was the first of the Marai tribe to leave the waves and venture onto dry land, when their ancient accord with the Targonians was broken. With no other option, she took it upon herself to complete the sacred...;[Support,Mage];[4,3,7,5]
75;Nasus;the Curator of the Sands;Nasus.png;Nasus is an imposing, jackal-headed Ascended being from ancient Shurima, a heroic figure regarded as a demigod by the people of the desert. Fiercely intelligent, he was a guardian of knowledge and peerless strategist whose wisdom guided the ancient...;[Fighter,Tank];[7,5,6,6]
111;Nautilus;the Titan of the Depths;Nautilus.png;A lonely legend as old as the first piers sunk in Bilgewater, the armored goliath known as Nautilus roams the dark waters off the coast of the Blue Flame Isles. Driven by a forgotten betrayal, he strikes without warning, swinging his enormous anchor to...;[Tank,Support];[4,6,6,6]
518;Neeko;the Curious Chameleon;Neeko.png;Hailing from a long lost tribe of vastaya, Neeko can blend into any crowd by borrowing the appearances of others, even absorbing something of their emotional state to tell friend from foe in an instant. No one is ever sure where—or who—Neeko might be...;[Mage,Support];[1,1,9,5]
76;Nidalee;the Bestial Huntress;Nidalee.png;Raised in the deepest jungle, Nidalee is a master tracker who can shapeshift into a ferocious cougar at will. Neither wholly woman nor beast, she viciously defends her territory from any and all trespassers, with carefully placed traps and deft spear...;[Assassin,Mage];[5,4,7,8]
895;Nilah;the Joy Unbound;Nilah.png;Nilah is an ascetic warrior from a distant land, seeking the world's deadliest, most titanic opponents so that she might challenge and destroy them. Having won her power through an encounter with the long-imprisoned demon of joy, she has no emotions...;[Fighter,Assassin];[8,4,4,10]
56;Nocturne;the Eternal Nightmare;Nocturne.png;A demonic amalgamation drawn from the nightmares that haunt every sentient mind, the thing known as Nocturne has become a primordial force of pure evil. It is liquidly chaotic in aspect, a faceless shadow with cold eyes and armed with wicked-looking...;[Fighter,Assassin];[9,5,2,4]
20;Nunu & Willump;the Boy and His Yeti;Nunu.png;Once upon a time, there was a boy who wanted to prove he was a hero by slaying a fearsome monster—only to discover that the beast, a lonely and magical yeti, merely needed a friend. Bound together by ancient power and a shared love of snowballs, Nunu...;[Tank,Mage];[4,6,7,4]
2;Olaf;the Berserker;Olaf.png;An unstoppable force of destruction, the axe-wielding Olaf wants nothing but to die in glorious combat. Hailing from the brutal Freljordian peninsula of Lokfar, he once received a prophecy foretelling his peaceful passing—a coward's fate, and a great...;[Fighter,Tank];[9,5,3,3]
61;Orianna;the Lady of Clockwork;Orianna.png;Once a curious girl of flesh and blood, Orianna is now a technological marvel comprised entirely of clockwork. She became gravely ill after an accident in the lower districts of Zaun, and her failing body had to be replaced with exquisite artifice...;[Mage,Support];[4,3,9,7]
516;Ornn;The Fire below the Mountain;Ornn.png;Ornn is the Freljordian spirit of forging and craftsmanship. He works in the solitude of a massive smithy, hammered out from the lava caverns beneath the volcano Hearth-Home. There he stokes bubbling cauldrons of molten rock to purify ores and fashion...;[Tank];[5,9,3,5]
80;Pantheon;the Unbreakable Spear;Pantheon.png;Once an unwilling host to the Aspect of War, Atreus survived when the celestial power within him was slain, refusing to succumb to a blow that tore stars from the heavens. In time, he learned to embrace the power of his own mortality, and the stubborn...;[Fighter,Assassin];[9,4,3,4]
78;Poppy;Keeper of the Hammer;Poppy.png;Runeterra has no shortage of valiant champions, but few are as tenacious as Poppy. Bearing the legendary hammer of Orlon, a weapon twice her size, this determined yordle has spent untold years searching in secret for the fabled “Hero of Demacia,” said...;[Tank,Fighter];[6,7,2,6]
555;Pyke;the Bloodharbor Ripper;Pyke.png;A renowned harpooner from the slaughter docks of Bilgewater, Pyke should have met his death in the belly of a gigantic jaull-fish… and yet, he returned. Now, stalking the dank alleys and backways of his former hometown, he uses his new supernatural...;[Support,Assassin];[9,3,1,7]
246;Qiyana;Empress of the Elements;Qiyana.png;In the jungle city of Ixaocan, Qiyana plots her own ruthless path to the high seat of the Yun Tal. Last in line to succeed her parents, she faces those who stand in her way with brash confidence and unprecedented mastery over elemental magic. With the...;[Assassin];[0,2,4,8]
133;Quinn;Demacia's Wings;Quinn.png;Quinn is an elite ranger-knight of Demacia, who undertakes dangerous missions deep in enemy territory. She and her legendary eagle, Valor, share an unbreakable bond, and their foes are often slain before they realize they are fighting not one, but two...;[Marksman,Assassin];[9,4,2,5]
497;Rakan;The Charmer;Rakan.png;As mercurial as he is charming, Rakan is an infamous vastayan troublemaker and the greatest battle-dancer in Lhotlan tribal history. To the humans of the Ionian highlands, his name has long been synonymous with wild festivals, uncontrollable parties...;[Support];[2,4,8,5]
33;Rammus;the Armordillo;Rammus.png;Idolized by many, dismissed by some, mystifying to all, the curious being Rammus is an enigma. Protected by a spiked shell, he inspires increasingly disparate theories on his origin wherever he goes—from demigod, to sacred oracle, to a mere beast...;[Tank];[4,10,5,5]
421;Rek'Sai;the Void Burrower;RekSai.png;An apex predator, Rek'Sai is a merciless Void-spawn that tunnels beneath the ground to ambush and devour unsuspecting prey. Her insatiable hunger has laid waste to entire regions of the once-great empire of Shurima—merchants, traders, even armed...;[Fighter,Tank];[8,5,2,3]
526;Rell;the Iron Maiden;Rell.png;The product of brutal experimentation at the hands of the Black Rose, Rell is a defiant, living weapon determined to topple Noxus. Her childhood was one of misery and horror, enduring unspeakable procedures to perfect and weaponize her magical control...;[Tank,Support];[0,0,0,0]
888;Renata Glasc;the Chem-Baroness;Renata.png;Renata Glasc rose from the ashes of her childhood home with nothing but her name and her parents' alchemical research. In the decades since, she has become Zaun's wealthiest chem-baron, a business magnate who built her power by tying everyone's...;[Support,Mage];[2,6,9,8]
58;Renekton;the Butcher of the Sands;Renekton.png;Renekton is a terrifying, rage-fueled Ascended being from the scorched deserts of Shurima. Once, he was his empire's most esteemed warrior, leading the nation's armies to countless victories. However, after the empire's fall, Renekton was entombed...;[Fighter,Tank];[8,5,2,3]
107;Rengar;the Pridestalker;Rengar.png;Rengar is a ferocious vastayan trophy hunter who lives for the thrill of tracking down and killing dangerous creatures. He scours the world for the most fearsome beasts he can find, especially seeking any trace of Kha'Zix, the void creature who...;[Assassin,Fighter];[7,4,2,8]
92;Riven;the Exile;Riven.png;Once a swordmaster in the warhosts of Noxus, Riven is an expatriate in a land she previously tried to conquer. She rose through the ranks on the strength of her conviction and brutal efficiency, and was rewarded with a legendary runic blade and a...;[Fighter,Assassin];[8,5,1,8]
68;Rumble;the Mechanized Menace;Rumble.png;Rumble is a young inventor with a temper. Using nothing more than his own two hands and a heap of scrap, the feisty yordle constructed a colossal mech suit outfitted with an arsenal of electrified harpoons and incendiary rockets. Though others may scoff...;[Fighter,Mage];[3,6,8,10]
13;Ryze;the Rune Mage;Ryze.png;Widely considered one of the most adept sorcerers on Runeterra, Ryze is an ancient, hard-bitten archmage with an impossibly heavy burden to bear. Armed with immense arcane power and a boundless constitution, he tirelessly hunts for World Runes—fragments...;[Mage];[2,2,10,7]
360;Samira;the Desert Rose;Samira.png;Samira stares death in the eye with unyielding confidence, seeking thrill wherever she goes. After her Shuriman home was destroyed as a child, Samira found her true calling in Noxus, where she built a reputation as a stylish daredevil taking on...;[Marksman,Assassin];[8,5,3,6]
113;Sejuani;Fury of the North;Sejuani.png;Sejuani is the brutal, unforgiving Iceborn warmother of the Winter's Claw, one of the most feared tribes of the Freljord. Her people's survival is a constant, desperate battle against the elements, forcing them to raid Noxians, Demacians, and Avarosans...;[Tank];[5,7,6,4]
235;Senna;the Redeemer;Senna.png;Cursed from childhood to be haunted by the supernatural Black Mist, Senna joined a sacred order known as the Sentinels of Light, and fiercely fought back—only to be killed, her soul imprisoned in a lantern by the cruel wraith Thresh. But refusing to...;[Support,Marksman];[7,2,6,7]
147;Seraphine;the Starry-Eyed Songstress;Seraphine.png;Born in Piltover to Zaunite parents, Seraphine can hear the souls of others—the world sings to her, and she sings back. Though these sounds overwhelmed her in her youth, she now draws on them for inspiration, turning the chaos into a symphony. She...;[Support,Mage];[0,0,0,0]
875;Sett;the Boss;Sett.png;A leader of Ionia's growing criminal underworld, Sett rose to prominence in the wake of the war with Noxus. Though he began as a humble challenger in the fighting pits of Navori, he quickly gained notoriety for his savage strength, and his ability to...;[Fighter,Tank];[8,5,1,2]
35;Shaco;the Demon Jester;Shaco.png;Crafted long ago as a plaything for a lonely prince, the enchanted marionette Shaco now delights in murder and mayhem. Corrupted by dark magic and the loss of his beloved charge, the once-kind puppet finds pleasure only in the misery of the poor souls...;[Assassin];[8,4,6,9]
98;Shen;the Eye of Twilight;Shen.png;Among the secretive, Ionian warriors known as the Kinkou, Shen serves as their leader, the Eye of Twilight. He longs to remain free from the confusion of emotion, prejudice, and ego, and walks the unseen path of dispassionate judgment between the spirit...;[Tank];[3,9,3,4]
102;Shyvana;the Half-Dragon;Shyvana.png;Shyvana is a creature with the magic of a rune shard burning within her heart. Though she often appears humanoid, she can take her true form as a fearsome dragon, incinerating her foes with fiery breath. Having saved the life of the crown prince Jarvan...;[Fighter,Mage];[8,6,3,4]
27;Singed;the Mad Chemist;Singed.png;Singed is a Zaunite alchemist of unmatched intellect, who has devoted his life to pushing the boundaries of knowledge—with no price, even his own sanity, too high to pay. Is there a method to his madness? His concoctions rarely fail, but it appears to...;[Tank,Mage];[4,8,7,5]
14;Sion;The Undead Juggernaut;Sion.png;A war hero from a bygone era, Sion was revered in Noxus for choking the life out of a Demacian king with his bare hands—but, denied oblivion, he was resurrected to serve his empire even in death. His indiscriminate slaughter claimed all who stood in his...;[Tank,Fighter];[5,9,3,5]
15;Sivir;the Battle Mistress;Sivir.png;Sivir is a renowned fortune hunter and mercenary captain who plies her trade in the deserts of Shurima. Armed with her legendary jeweled crossblade, she has fought and won countless battles for those who can afford her exorbitant price. Known for her...;[Marksman];[9,3,1,4]
72;Skarner;the Primordial Sovereign;Skarner.png;The ancient, colossal brackern Skarner is revered in Ixtal as one of the founding members of its ruling caste, the Yun Tal. Devoted to keeping his nation safe from the rest of the world, Skarner dwells in a chamber beneath Ixaocan where he can hear the...;[Tank,Fighter];[7,8,5,5]
901;Smolder;the Fiery Fledgling;Smolder.png;Hidden amongst the craggy cliffs of the Noxian frontier, under the watchful eyes of his mother, a young dragon is learning what it means to be heir to the Camavoran imperial dragon lineage. Playful and eager to grow up, Smolder looks for any excuse to...;[Marksman,Mage];[8,2,5,6]
37;Sona;Maven of the Strings;Sona.png;Sona is Demacia's foremost virtuoso of the stringed etwahl, speaking only through her graceful chords and vibrant arias. This genteel manner has endeared her to the highborn, though others suspect her spellbinding melodies to actually emanate magic—a...;[Support,Mage];[5,2,8,4]
16;Soraka;the Starchild;Soraka.png;A wanderer from the celestial dimensions beyond Mount Targon, Soraka gave up her immortality to protect the mortal races from their own more violent instincts. She endeavors to spread the virtues of compassion and mercy to everyone she meets—even...;[Support,Mage];[2,5,7,3]
50;Swain;the Noxian Grand General;Swain.png;Jericho Swain is the visionary ruler of Noxus, an expansionist nation that reveres only strength. Though he was cast down and crippled in the Ionian wars, his left arm severed, he seized control of the empire with ruthless determination… and a new...;[Mage,Support];[2,6,9,8]
517;Sylas;the Unshackled;Sylas.png;Raised in one of Demacia's lesser quarters, Sylas of Dregbourne has come to symbolize the darker side of the Great City. As a boy, his ability to root out hidden sorcery caught the attention of the notorious mageseekers, who eventually imprisoned him...;[Mage,Assassin];[3,4,8,5]
134;Syndra;the Dark Sovereign;Syndra.png;Syndra is a fearsome Ionian mage with incredible power at her command. As a child, she disturbed the village elders with her reckless and wild magic. She was sent away to be taught greater control, but eventually discovered her supposed mentor was...;[Mage];[2,3,9,8]
223;Tahm Kench;The River King;TahmKench.png;Known by many names throughout history, the demon Tahm Kench travels the waterways of Runeterra, feeding his insatiable appetite with the misery of others. Though he may appear singularly charming and proud, he swaggers through the physical realm like a...;[Tank,Support];[3,9,6,5]
163;Taliyah;the Stoneweaver;Taliyah.png;Taliyah is a nomadic mage from Shurima, torn between teenage wonder and adult responsibility. She has crossed nearly all of Valoran on a journey to learn the true nature of her growing powers, though more recently she has returned to protect her tribe...;[Mage,Support];[1,7,8,5]
91;Talon;the Blade's Shadow;Talon.png;Talon is the knife in the darkness, a merciless killer able to strike without warning and escape before any alarm is raised. He carved out a dangerous reputation on the brutal streets of Noxus, where he was forced to fight, kill, and steal to survive...;[Assassin];[9,3,1,7]
44;Taric;the Shield of Valoran;Taric.png;Taric is the Aspect of the Protector, wielding incredible power as Runeterra's guardian of life, love, and beauty. Shamed by a dereliction of duty and exiled from his homeland Demacia, Taric ascended Mount Targon to find redemption, only to discover a...;[Support,Tank];[4,8,5,3]
17;Teemo;the Swift Scout;Teemo.png;Undeterred by even the most dangerous and threatening of obstacles, Teemo scouts the world with boundless enthusiasm and a cheerful spirit. A yordle with an unwavering sense of morality, he takes pride in following the Bandle Scout's Code, sometimes...;[Marksman,Mage];[5,3,7,6]
412;Thresh;the Chain Warden;Thresh.png;Sadistic and cunning, Thresh is an ambitious and restless spirit of the Shadow Isles. Once the custodian of countless arcane secrets, he was undone by a power greater than life or death, and now sustains himself by tormenting and breaking others with...;[Support,Tank];[5,6,6,7]
18;Tristana;the Yordle Gunner;Tristana.png;While many other yordles channel their energy into discovery, invention, or just plain mischief-making, Tristana was always inspired by the adventures of great warriors. She had heard much about Runeterra, its factions, and its wars, and believed her...;[Marksman,Assassin];[9,3,5,4]
48;Trundle;the Troll King;Trundle.png;Trundle is a hulking and devious troll with a particularly vicious streak, and there is nothing he cannot bludgeon into submission—not even the Freljord itself. Fiercely territorial, he chases down anyone foolish enough to enter his domain. Then, his...;[Fighter,Tank];[7,6,2,5]
23;Tryndamere;the Barbarian King;Tryndamere.png;Fueled by unbridled fury and rage, Tryndamere once carved his way through the Freljord, openly challenging the greatest warriors of the north to prepare himself for even darker days ahead. The wrathful barbarian has long sought revenge for the...;[Fighter,Assassin];[10,5,2,5]
4;Twisted Fate;the Card Master;TwistedFate.png;Twisted Fate is an infamous cardsharp and swindler who has gambled and charmed his way across much of the known world, earning the enmity and admiration of the rich and foolish alike. He rarely takes things seriously, greeting each day with a mocking...;[Mage,Marksman];[6,2,6,9]
29;Twitch;the Plague Rat;Twitch.png;A Zaunite plague rat by birth, but a connoisseur of filth by passion, Twitch is not afraid to get his paws dirty. Aiming a chem-powered crossbow at the gilded heart of Piltover, he has vowed to show those in the city above just how filthy they really...;[Marksman,Assassin];[9,2,3,6]
77;Udyr;the Spirit Walker;Udyr.png;The most powerful spirit walker alive, Udyr communes with all the spirits of the Freljord, whether by empathically understanding their needs, or by channeling and transforming their ethereal energy into his own primal fighting style. He seeks balance...;[Fighter,Tank];[8,7,4,7]
6;Urgot;the Dreadnought;Urgot.png;Once a powerful Noxian headsman, Urgot was betrayed by the empire for which he had killed so many. Bound in iron chains, he was forced to learn the true meaning of strength in the Dredge—a prison mine deep beneath Zaun. Emerging in a disaster that...;[Fighter,Tank];[8,5,3,8]
110;Varus;the Arrow of Retribution;Varus.png;One of the ancient darkin, Varus was a deadly killer who loved to torment his foes, driving them almost to insanity before delivering the killing arrow. He was imprisoned at the end of the Great Darkin War, but escaped centuries later in the remade...;[Marksman,Mage];[7,3,4,2]
67;Vayne;the Night Hunter;Vayne.png;Shauna Vayne is a deadly, remorseless Demacian monster hunter, who has dedicated her life to finding and destroying the demon that murdered her family. Armed with a wrist-mounted crossbow and a heart full of vengeance, she is only truly happy when...;[Marksman,Assassin];[10,1,1,8]
45;Veigar;the Tiny Master of Evil;Veigar.png;An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been...;[Mage];[2,2,10,7]
161;Vel'Koz;the Eye of the Void;Velkoz.png;It is unclear if Vel'Koz was the first Void-spawn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to...;[Mage,Support];[2,2,10,8]
711;Vex;the Gloomist;Vex.png;In the black heart of the Shadow Isles, a lone yordle trudges through the spectral fog, content in its murky misery. With an endless supply of teen angst and a powerful shadow in tow, Vex lives in her own self-made slice of gloom, far from the revolting...;[Mage];[0,0,0,0]
254;Vi;the Piltover Enforcer;Vi.png;Once a criminal from the mean streets of Zaun, Vi is a hotheaded, impulsive, and fearsome woman with only a very loose respect for authority figures. Growing up all but alone, Vi developed finely honed survival instincts as well as a wickedly abrasive...;[Fighter,Assassin];[8,5,3,4]
234;Viego;The Ruined King;Viego.png;Once ruler of a long-lost kingdom, Viego perished over a thousand years ago when his attempt to bring his wife back from the dead triggered the magical catastrophe known as the Ruination. Transformed into a powerful, unliving wraith tortured by an...;[Fighter,Assassin];[6,4,2,5]
112;Viktor;the Machine Herald;Viktor.png;The herald of a new age of technology, Viktor has devoted his life to the advancement of humankind. An idealist who seeks to lift the people of Zaun to a new level of understanding, he believes that only by embracing a glorious evolution of technology...;[Mage];[2,4,10,9]
8;Vladimir;the Crimson Reaper;Vladimir.png;A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire's earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily...;[Mage,Fighter];[2,6,8,7]
106;Volibear;the Relentless Storm;Volibear.png;To those who still revere him, the Volibear is the storm made manifest. Destructive, wild, and stubbornly resolute, he existed before mortals walked the Freljord's tundra, and is fiercely protective of the lands that he and his demi-god kin created...;[Fighter,Tank];[7,7,4,3]
19;Warwick;the Uncaged Wrath of Zaun;Warwick.png;Warwick is a monster who hunts the gray alleys of Zaun. Transformed by agonizing experiments, his body is fused with an intricate system of chambers and pumps, machinery filling his veins with alchemical rage. Bursting out of the shadows, he preys upon...;[Fighter,Tank];[9,5,3,3]
498;Xayah;the Rebel;Xayah.png;Deadly and precise, Xayah is a vastayan revolutionary waging a personal war to save her people. She uses her speed, guile, and razor-sharp feather blades to cut down anyone who stands in her way. Xayah fights alongside her partner and lover, Rakan, to...;[Marksman];[10,6,1,5]
101;Xerath;the Magus Ascendant;Xerath.png;Xerath is an Ascended Magus of ancient Shurima, a being of arcane energy writhing in the broken shards of a magical sarcophagus. For millennia, he was trapped beneath the desert sands, but the rise of Shurima freed him from his ancient prison. Driven...;[Mage,Support];[1,3,10,8]
5;Xin Zhao;the Seneschal of Demacia;XinZhao.png;Xin Zhao is a resolute warrior loyal to the ruling Lightshield dynasty. Once condemned to the fighting pits of Noxus, he survived countless gladiatorial bouts, but after being freed by Demacian forces, he swore his life and allegiance to these brave...;[Fighter,Tank];[8,6,3,2]
157;Yasuo;the Unforgiven;Yasuo.png;An Ionian of deep resolve, Yasuo is an agile swordsman who wields the air itself against his enemies. As a proud young man, he was falsely accused of murdering his master—unable to prove his innocence, he was forced to slay his own brother in self...;[Fighter,Assassin];[8,4,4,10]
777;Yone;the Unforgotten;Yone.png;In life, he was Yone—half-brother of Yasuo, and renowned student of his village's sword school. But upon his death at the hands of his brother, he found himself hunted by a malevolent entity of the spirit realm, and was forced to slay it with its own...;[Fighter,Assassin];[8,4,4,8]
83;Yorick;Shepherd of Souls;Yorick.png;The last survivor of a long-forgotten religious order, Yorick is both blessed and cursed with power over the dead. Trapped on the Shadow Isles, his only companions are the rotting corpses and shrieking spirits that he gathers to him. Yorick's monstrous...;[Fighter,Tank];[6,6,4,6]
350;Yuumi;the Magical Cat;Yuumi.png;A magical cat from Bandle City, Yuumi was once the familiar of a yordle enchantress, Norra. When her master mysteriously disappeared, Yuumi became the Keeper of Norra's sentient Book of Thresholds, traveling through portals in its pages to search for...;[Support,Mage];[5,1,8,2]
154;Zac;the Secret Weapon;Zac.png;Zac is the product of a toxic spill that ran through a chemtech seam and pooled in an isolated cavern deep in Zaun's Sump. Despite such humble origins, Zac has grown from primordial ooze into a thinking being who dwells in the city's pipes, occasionally...;[Tank,Fighter];[3,7,7,8]
238;Zed;the Master of Shadows;Zed.png;Utterly ruthless and without mercy, Zed is the leader of the Order of Shadow, an organization he created with the intent of militarizing Ionia's magical and martial traditions to drive out Noxian invaders. During the war, desperation led him to unlock...;[Assassin];[9,2,1,7]
221;Zeri;The Spark of Zaun;Zeri.png;A headstrong, spirited young woman from Zaun's working-class, Zeri channels her electric magic to charge herself and her custom-crafted gun. Her volatile power mirrors her emotions, its sparks reflecting her lightning-fast approach to life. Deeply...;[Marksman];[8,5,3,6]
115;Ziggs;the Hexplosives Expert;Ziggs.png;With a love of big bombs and short fuses, the yordle Ziggs is an explosive force of nature. As an inventor's assistant in Piltover, he was bored by his predictable life and befriended a mad, blue-haired bomber named Jinx. After a wild night on the town...;[Mage];[2,4,9,4]
26;Zilean;the Chronokeeper;Zilean.png;Once a powerful Icathian mage, Zilean became obsessed with the passage of time after witnessing his homeland's destruction by the Void. Unable to spare even a minute to grieve the catastrophic loss, he called upon ancient temporal magic to divine all...;[Support,Mage];[2,5,8,6]
142;Zoe;the Aspect of Twilight;Zoe.png;As the embodiment of mischief, imagination, and change, Zoe acts as the cosmic messenger of Targon, heralding major events that reshape worlds. Her mere presence warps the arcane mathematics governing realities, sometimes causing cataclysms without...;[Mage];[1,7,8,5]
143;Zyra;Rise of the Thorns;Zyra.png;Born in an ancient, sorcerous catastrophe, Zyra is the wrath of nature given form—an alluring hybrid of plant and human, kindling new life with every step. She views the many mortals of Valoran as little more than prey for her seeded progeny, and thinks...;[Mage,Support];[4,3,8,7]
